time,latitude,longitude,altitude
3001,59.91726,10.519142,246.6
3002,59.917256,10.519166,246.1
3003,59.917252,10.519194,245.4
3004,59.917246,10.519222,244.7
3005,59.91724,10.519252,244.0
3006,59.917236,10.519306,242.7
3007,59.917235,10.519324,242.2
3008,59.917228,10.519373,241.0
3009,59.917221,10.519384,240.5
3010,59.917212,10.519386,240.1
3011,59.917203,10.519381,239.6
3012,59.9172,10.519385,239.5
3013,59.9172,10.519386,239.4
3014,59.917194,10.519386,239.2
3015,59.917181,10.51938,238.6
3016,59.917173,10.519376,238.2
3017,59.917165,10.519373,237.8
3018,59.917157,10.51937,237.5
3019,59.917142,10.519353,236.8
3020,59.917127,10.519335,236.1
3021,59.917111,10.519318,235.4
3022,59.9171,10.51931,235.0
3023,59.917086,10.519279,234.3
3024,59.91708,10.519263,233.9
3025,59.917074,10.519246,233.6
3026,59.917064,10.519215,232.9
3027,59.917051,10.519192,232.3
3028,59.917037,10.519179,231.8
3029,59.917031,10.519173,231.6
3030,59.917031,10.519168,231.5
3031,59.917031,10.519158,231.3
3032,59.917026,10.51915,231.1
3033,59.917026,10.519151,231.1
3034,59.917024,10.519154,231.0
3035,59.91702,10.51916,230.8
3036,59.917019,10.519174,230.6
3037,59.91702,10.519191,230.3
3038,59.917018,10.519203,230.0
3039,59.917017,10.519206,230.0
3040,59.917011,10.519213,229.7
3041,59.917004,10.51922,229.4
3042,59.916997,10.51922,229.2
3043,59.916989,10.519215,228.9
3044,59.916983,10.51921,228.6
3045,59.916976,10.519204,228.4
3046,59.916971,10.519193,228.1
3047,59.91696,10.519187,227.7
3048,59.916944,10.519182,227.1
3049,59.916931,10.519177,226.6
3050,59.916921,10.519177,226.3
3051,59.916911,10.519183,225.9
3052,59.916897,10.519186,225.4
3053,59.916883,10.519191,224.9
3054,59.916866,10.519193,224.3
3055,59.916847,10.519167,223.6
3056,59.916838,10.519151,223.2
3057,59.91683,10.519135,222.8
3058,59.9168,10.519095,221.7
3059,59.916789,10.519085,221.4
3060,59.916768,10.51905,220.5
3061,59.916761,10.519038,220.2
3062,59.916745,10.519021,219.7
3063,59.916731,10.519008,219.2
3064,59.916713,10.519,218.7
3065,59.916697,10.518992,218.1
3066,59.916663,10.518998,217.1
3067,59.916652,10.519001,216.7
3068,59.916625,10.519007,215.3
3069,59.916615,10.519008,215.2
3070,59.916585,10.519026,214.5
3071,59.916575,10.519034,214.4
3072,59.916554,10.519073,214.1
3073,59.916548,10.519089,214.0
3074,59.916539,10.51915,213.8
3075,59.916537,10.519168,213.7
3076,59.91654,10.51919,213.6
3077,59.916544,10.519208,213.5
3078,59.916548,10.519219,213.4
3079,59.916555,10.519231,213.4
3080,59.916566,10.519245,213.2
3081,59.916575,10.519253,213.2
3082,59.916588,10.519268,213.0
3083,59.916602,10.519287,212.9
3084,59.916616,10.519309,212.8
3085,59.916627,10.519324,212.7
3086,59.916637,10.519344,212.6
3087,59.916649,10.519372,212.4
3088,59.91667,10.519423,212.2
3089,59.916677,10.519441,212.1
3090,59.916698,10.519486,212.0
3091,59.916704,10.5195,211.9
3092,59.916714,10.519517,211.9
3093,59.916726,10.51953,211.8
3094,59.916755,10.51956,211.7
3095,59.916764,10.519572,211.7
3096,59.91679,10.519615,211.6
3097,59.916798,10.51963,211.5
3098,59.916821,10.51968,211.5
3099,59.916829,10.519698,211.5
3100,59.916849,10.519751,211.5
3101,59.916854,10.519766,211.5
3102,59.916865,10.51979,211.5
3103,59.916878,10.519811,211.5
3104,59.916892,10.519826,211.5
3105,59.916908,10.51983,211.5
3106,59.916921,10.519831,211.5
3107,59.916937,10.519838,211.5
3108,59.916966,10.519858,211.4
3109,59.916975,10.519866,211.4
3110,59.916993,10.519909,211.3
3111,59.916997,10.519925,211.3
3112,59.917012,10.519978,211.1
3113,59.917018,10.519997,211.0
3114,59.917032,10.520024,210.9
3115,59.917045,10.520041,210.8
3116,59.91706,10.520055,210.6
3117,59.917075,10.520074,210.4
3118,59.917087,10.520095,210.2
3119,59.917099,10.520117,210.1
3120,59.91712,10.520163,209.7
3121,59.917127,10.52018,209.5
3122,59.917139,10.52023,209.2
3123,59.917149,10.520282,208.8
3124,59.917152,10.520364,208.3
3125,59.917153,10.520394,208.1
3126,59.917157,10.520451,207.7
3127,59.917167,10.520507,207.3
3128,59.917179,10.520559,206.9
3129,59.917192,10.520607,206.6
3130,59.917204,10.520658,206.2
3131,59.917219,10.520727,205.8
3132,59.917224,10.520748,205.6
3133,59.917235,10.520819,205.2
3134,59.917238,10.520842,205.0
3135,59.917237,10.520876,204.9
3136,59.917232,10.520899,204.7
3137,59.917228,10.520923,203.2
3138,59.917218,10.520945,203.0
3139,59.917198,10.520946,202.8
3140,59.917187,10.520937,202.6
3141,59.917177,10.520927,202.5
3142,59.917154,10.520892,202.1
3143,59.917145,10.520885,202.0
3144,59.91712,10.520846,201.7
3145,59.917112,10.520834,201.5
3146,59.917084,10.520794,201.2
3147,59.917073,10.520781,201.0
3148,59.91705,10.520743,200.7
3149,59.917029,10.520707,200.4
3150,59.917,10.520671,200.1
3151,59.916989,10.520663,200.0
3152,59.916961,10.520637,199.8
3153,59.91695,10.520629,199.7
3154,59.916912,10.520647,199.4
3155,59.916882,10.520671,199.2
3156,59.916854,10.520693,198.9
3157,59.916827,10.520702,198.7
3158,59.916798,10.52068,198.5
3159,59.916789,10.52067,198.4
3160,59.916769,10.52063,198.2
3161,59.916761,10.520616,198.1
3162,59.916741,10.520573,197.9
3163,59.916732,10.520561,197.8
3164,59.916702,10.520548,197.5
3165,59.916692,10.520548,197.5
3166,59.916661,10.520542,197.2
3167,59.916651,10.520537,197.1
3168,59.91662,10.520518,196.8
3169,59.91661,10.520511,196.7
3170,59.916594,10.520496,196.5
3171,59.916582,10.520478,196.3
3172,59.916567,10.52046,196.1
3173,59.916551,10.520448,195.9
3174,59.916535,10.52045,195.7
3175,59.916518,10.52046,195.5
3176,59.916491,10.520477,195.1
3177,59.91648,10.520484,194.9
3178,59.91645,10.520506,194.5
3179,59.916421,10.52052,194.1
3180,59.91639,10.520514,193.7
3181,59.916379,10.52051,193.5
3182,59.91635,10.520488,193.2
3183,59.91634,10.520484,193.0
3184,59.916306,10.52049,192.6
3185,59.916295,10.52049,192.5
3186,59.916267,10.52048,192.2
3187,59.916257,10.520478,192.1
3188,59.916241,10.520468,191.9
3189,59.916225,10.520479,191.8
3190,59.916208,10.520483,191.6
3191,59.916197,10.520483,191.5
3192,59.916186,10.520482,191.4
3193,59.916154,10.520463,191.2
3194,59.916143,10.520455,191.1
3195,59.916115,10.520434,190.8
3196,59.916106,10.520426,190.7
3197,59.916078,10.520418,190.5
3198,59.916068,10.520417,190.4
3199,59.916039,10.520406,190.1
3200,59.916029,10.520404,190.0
3201,59.916013,10.520398,189.9
3202,59.915996,10.52039,189.7
3203,59.915969,10.520365,189.3
3204,59.915958,10.520357,189.2
3205,59.915927,10.520333,188.8
3206,59.915917,10.520327,188.7
3207,59.915883,10.520306,188.2
3208,59.915871,10.520301,188.0
3209,59.915843,10.520283,187.6
3210,59.915832,10.520279,187.4
3211,59.915798,10.520258,186.9
3212,59.915786,10.520251,186.7
3213,59.915756,10.520233,186.2
3214,59.915748,10.520228,186.1
3215,59.915731,10.520209,185.8
3216,59.915722,10.520204,185.6
3217,59.915714,10.520198,185.5
3218,59.915701,10.520166,185.2
3219,59.915696,10.520152,185.0
3220,59.91569,10.520138,184.9
3221,59.915676,10.520124,184.7
3222,59.915661,10.520109,184.4
3223,59.915636,10.520086,184.0
3224,59.915627,10.52008,183.8
3225,59.915599,10.520071,183.4
3226,59.915591,10.520068,183.3
3227,59.915572,10.520065,183.0
3228,59.915558,10.520057,182.8
3229,59.915543,10.520041,182.5
3230,59.915536,10.520039,182.4
3231,59.915529,10.520036,182.3
3232,59.915522,10.520034,182.2
3233,59.915502,10.520032,181.9
3234,59.915494,10.520029,181.8
3235,59.915485,10.520025,181.6
3236,59.915473,10.52,181.4
3237,59.915466,10.519974,181.2
3238,59.915459,10.519948,180.9
3239,59.91545,10.519927,180.7
3240,59.915441,10.519908,180.6
3241,59.91543,10.519891,180.4
3242,59.915407,10.51986,180.0
3243,59.915399,10.519848,179.9
3244,59.91537,10.519807,179.4
3245,59.915359,10.519793,179.3
3246,59.915341,10.519776,179.1
3247,59.915326,10.519767,178.9
3248,59.915304,10.519753,178.7
3249,59.915295,10.519747,178.6
3250,59.915287,10.519741,178.5
3251,59.915264,10.519705,178.2
3252,59.915256,10.519696,178.1
3253,59.91525,10.519687,178.0
3254,59.915243,10.519676,177.9
3255,59.915229,10.519666,177.7
3256,59.915197,10.519646,177.1
3257,59.915185,10.519639,176.9
3258,59.915154,10.519607,176.5
3259,59.915142,10.519595,176.3
3260,59.91511,10.519558,175.8
3261,59.9151,10.519545,175.6
3262,59.915071,10.519493,175.1
3263,59.915061,10.519474,175.0
3264,59.915036,10.519442,174.6
3265,59.915002,10.519393,174.2
3266,59.914989,10.519375,174.1
3267,59.914964,10.519349,173.8
3268,59.914928,10.519314,173.5
3269,59.914916,10.519303,173.4
3270,59.914892,10.519276,173.2
3271,59.914868,10.519246,172.9
3272,59.914837,10.519202,172.5
3273,59.914827,10.519189,172.4
3274,59.914799,10.519147,172.1
3275,59.914789,10.519132,171.9
3276,59.914758,10.519085,171.5
3277,59.914748,10.519069,171.3
3278,59.914729,10.519026,170.9
3279,59.914724,10.51901,170.8
3280,59.914704,10.518948,170.3
3281,59.914697,10.518926,170.2
3282,59.914678,10.518865,169.6
3283,59.914671,10.518846,169.5
3284,59.914649,10.51881,169.1
3285,59.914619,10.518765,168.5
3286,59.914608,10.518752,168.4
3287,59.914578,10.518729,167.9
3288,59.914568,10.518724,167.7
3289,59.914527,10.51873,167.0
3290,59.914513,10.518733,165.5
3291,59.914477,10.518752,164.8
3292,59.914466,10.518759,164.5
3293,59.914454,10.518779,164.2
3294,59.91445,10.51879,164.1
3295,59.914446,10.518802,164.0
3296,59.914444,10.518823,163.8
3297,59.91444,10.518844,163.5
3298,59.914439,10.518863,163.4
3299,59.914434,10.518904,163.0
3300,59.91443,10.518926,162.8
3301,59.914427,10.518948,162.6
3302,59.914423,10.518972,162.4
3303,59.914423,10.518986,162.3
3304,59.914426,10.519003,162.1
3305,59.914437,10.519041,161.7
3306,59.91444,10.519061,161.6
3307,59.914443,10.51908,161.4
3308,59.914444,10.519135,161.0
3309,59.914444,10.519153,160.9
3310,59.914456,10.519188,160.5
3311,59.914464,10.519196,160.4
3312,59.914471,10.519205,160.3
3313,59.914478,10.519222,160.1
3314,59.91448,10.519244,159.9
3315,59.914477,10.519266,159.8
3316,59.91447,10.519323,159.3
3317,59.914468,10.519342,159.2
3318,59.914465,10.519408,158.6
3319,59.914464,10.519433,158.5
3320,59.914469,10.519474,158.2
3321,59.914475,10.519495,158.1
3322,59.914479,10.519521,157.9
3323,59.914483,10.51956,157.7
3324,59.914485,10.519631,157.3
3325,59.914485,10.519657,157.2
3326,59.914486,10.519724,156.8
3327,59.914484,10.519744,156.7
3328,59.914467,10.519818,156.1
3329,59.914461,10.519844,155.9
3330,59.914444,10.519896,155.3
3331,59.914423,10.519949,154.7
3332,59.914412,10.520024,154.0
3333,59.914409,10.520047,153.8
3334,59.914405,10.520116,153.2
3335,59.914404,10.520143,153.0
3336,59.914406,10.520208,152.4
3337,59.914415,10.52026,152.0
3338,59.914431,10.520309,151.5
3339,59.914436,10.520327,151.3
3340,59.914447,10.520399,150.7
3341,59.914452,10.520421,150.5
3342,59.914473,10.520475,149.9
3343,59.91448,10.520493,149.7
3344,59.914492,10.520511,149.5
3345,59.914497,10.520526,149.3
3346,59.914497,10.520549,149.1
3347,59.914496,10.520574,148.9
3348,59.914492,10.5206,148.6
3349,59.91449,10.520615,148.5
3350,59.914477,10.52066,148.0
3351,59.914471,10.52068,147.8
3352,59.914467,10.520712,147.4
3353,59.914464,10.520729,147.2
3354,59.914461,10.520722,147.1
3355,59.914452,10.520696,146.8
3356,59.914441,10.52068,146.5
3357,59.914425,10.52069,146.2
3358,59.914415,10.520702,145.9
3359,59.914406,10.520714,145.7
3360,59.914392,10.520733,145.3
3361,59.914386,10.520743,145.1
3362,59.91438,10.520754,144.9
3363,59.914351,10.52075,144.3
3364,59.914338,10.520742,144.0
3365,59.914298,10.520723,143.1
3366,59.914282,10.52072,142.8
3367,59.914263,10.520713,142.4
3368,59.914248,10.520709,142.1
3369,59.914233,10.520709,141.8
3370,59.914221,10.520715,141.5
3371,59.914209,10.520714,141.3
3372,59.914197,10.520703,141.0
3373,59.914186,10.520698,140.8
3374,59.914175,10.520705,140.5
3375,59.914169,10.520706,140.4
3376,59.914163,10.520708,140.3
3377,59.914158,10.52071,140.2
3378,59.914152,10.520712,140.1
3379,59.914146,10.520713,140.0
3380,59.91414,10.520715,139.9
3381,59.914111,10.520733,139.3
3382,59.914083,10.520746,138.8
3383,59.914074,10.520752,138.6
3384,59.914042,10.520765,138.0
3385,59.914029,10.520769,137.8
3386,59.914,10.520774,137.3
3387,59.913957,10.520778,136.6
3388,59.91394,10.520778,136.3
3389,59.913903,10.520766,134.6
3390,59.913871,10.520753,134.4
3391,59.91384,10.520733,134.2
3392,59.913812,10.520709,134.1
3393,59.913783,10.520688,133.9
3394,59.913755,10.520668,133.7
3395,59.913721,10.520656,133.4
3396,59.91371,10.520651,133.3
3397,59.913679,10.520627,132.9
3398,59.913669,10.520618,132.8
3399,59.913633,10.520595,132.3
3400,59.91362,10.520588,132.2
3401,59.913585,10.520571,131.7
3402,59.913572,10.520565,131.5
3403,59.913543,10.520552,131.2
3404,59.913533,10.520546,131.0
3405,59.913503,10.520526,130.6
3406,59.913493,10.520519,130.5
3407,59.91346,10.520497,130.0
3408,59.91345,10.520492,129.9
3409,59.913416,10.520478,129.4
3410,59.913405,10.520472,129.2
3411,59.913375,10.520449,128.8
3412,59.913364,10.520441,128.6
3413,59.91334,10.52041,128.3
3414,59.913331,10.520398,128.1
3415,59.913309,10.520344,127.6
3416,59.913302,10.520327,127.5
3417,59.913275,10.520283,127.0
3418,59.913265,10.520269,126.8
3419,59.913235,10.520244,126.4
3420,59.913225,10.520236,126.3
3421,59.913195,10.52021,125.8
3422,59.913184,10.520202,125.7
3423,59.913155,10.520162,125.2
3424,59.913145,10.520147,125.0
3425,59.913117,10.520098,124.5
3426,59.913108,10.520083,124.4
3427,59.913088,10.520026,123.9
3428,59.913081,10.520005,123.7
3429,59.91307,10.519946,123.3
3430,59.913066,10.519924,123.2
3431,59.913049,10.519869,122.7
3432,59.913043,10.519853,122.6
3433,59.913017,10.519805,122.2
3434,59.91301,10.519789,122.0
3435,59.912985,10.519733,121.6
3436,59.912976,10.519714,121.4
3437,59.912951,10.519666,121.2
3438,59.912941,10.51965,121.1
3439,59.912915,10.519595,120.9
3440,59.912906,10.519577,120.8
3441,59.912882,10.519539,120.6
3442,59.912874,10.51953,120.6
3443,59.912862,10.519484,120.4
3444,59.91286,10.519463,120.4
3445,59.912851,10.519391,120.1
3446,59.912847,10.519368,120.1
3447,59.912826,10.519297,119.8
3448,59.912818,10.519272,119.5
3449,59.912799,10.519216,119.1
3450,59.912791,10.519198,119.0
3451,59.912772,10.519157,118.7
3452,59.912751,10.519117,118.3
3453,59.91272,10.519069,117.9
3454,59.912709,10.519053,117.7
3455,59.912683,10.519013,117.4
3456,59.912675,10.519001,117.2
3457,59.912644,10.51898,116.9
3458,59.912633,10.518979,116.7
3459,59.912605,10.518993,116.4
3460,59.912595,10.519001,116.3
3461,59.912566,10.519032,115.9
3462,59.912555,10.51904,115.8
3463,59.912522,10.519078,115.4
3464,59.91251,10.519092,115.2
3465,59.912488,10.519123,114.9
3466,59.912469,10.519165,114.6
3467,59.912449,10.519229,114.2
3468,59.912442,10.519251,114.1
3469,59.912423,10.519311,113.8
3470,59.912418,10.519328,113.7
3471,59.912402,10.519401,113.4
3472,59.912395,10.519431,113.3
3473,59.912387,10.51949,113.0
3474,59.912381,10.519557,112.7
3475,59.912379,10.519576,112.6
3476,59.912365,10.519653,112.2
3477,59.91236,10.519681,112.1
3478,59.912345,10.519744,111.7
3479,59.91234,10.519765,111.6
3480,59.912335,10.5198,111.5
3481,59.912331,10.519829,111.3
3482,59.912319,10.519885,111.1
3483,59.912314,10.519906,110.9
3484,59.9123,10.519953,110.7
3485,59.912284,10.520002,110.3
3486,59.912277,10.520017,110.2
3487,59.912259,10.520058,109.9
3488,59.912242,10.520109,109.6
3489,59.912238,10.520122,109.5
3490,59.912229,10.520146,109.3
3491,59.912216,10.520167,109.1
3492,59.912179,10.52019,108.7
3493,59.912164,10.520198,108.6
3494,59.912135,10.520211,107.3
3495,59.912109,10.520224,107.0
3496,59.91207,10.520223,106.6
3497,59.912055,10.520218,106.4
3498,59.912025,10.520198,106.1
3499,59.911996,10.520171,105.8
3500,59.911969,10.520159,105.5
3501,59.911939,10.520148,105.2
3502,59.911911,10.52013,105.0
3503,59.911887,10.520104,104.7
3504,59.911866,10.520068,104.4
3505,59.911849,10.520025,104.2
3506,59.911829,10.519964,103.8
3507,59.911821,10.519945,103.7
3508,59.911802,10.519883,103.3
3509,59.911796,10.519862,103.1
3510,59.911778,10.519793,102.7
3511,59.911772,10.51977,102.5
3512,59.911753,10.519708,102.0
3513,59.911745,10.519688,101.8
3514,59.911729,10.519622,101.3
3515,59.911725,10.519603,101.1
3516,59.911713,10.519544,100.6
3517,59.911709,10.519523,100.5
3518,59.911701,10.51947,100.0
3519,59.911698,10.519454,99.9
3520,59.911688,10.519393,99.4
3521,59.911684,10.519372,99.2
3522,59.911674,10.519311,98.7
3523,59.91167,10.519292,98.5
3524,59.911661,10.519222,97.9
3525,59.911659,10.519197,97.7
3526,59.911655,10.519133,97.2
3527,59.911655,10.519111,97.1
3528,59.911654,10.519047,96.6
3529,59.911653,10.519025,96.4
3530,59.911651,10.518954,95.9
3531,59.911651,10.518933,95.8
3532,59.911644,10.518868,95.3
3533,59.91164,10.518845,95.1
3534,59.911628,10.518784,94.6
3535,59.911624,10.518764,94.4
3536,59.911618,10.518735,94.2
3537,59.911614,10.518696,93.9
3538,59.911608,10.518642,93.5
3539,59.911604,10.518622,93.3
3540,59.911595,10.518554,92.8
3541,59.911592,10.518531,92.7
3542,59.911586,10.518456,92.1
3543,59.911584,10.518432,92.0
3544,59.911574,10.518369,91.5
3545,59.91157,10.518349,91.4
3546,59.911558,10.518297,91.0
3547,59.911553,10.518279,90.9
3548,59.911543,10.518214,90.5
3549,59.911539,10.518191,90.3
3550,59.911529,10.518116,89.8
3551,59.911524,10.518092,89.6
3552,59.911503,10.518029,89.2
3553,59.911495,10.518008,89.0
3554,59.911474,10.517945,88.5
3555,59.911467,10.517924,88.3
3556,59.91145,10.517862,87.9
3557,59.911445,10.51784,87.7
3558,59.911433,10.517767,87.3
3559,59.911428,10.517744,87.1
3560,59.911414,10.517677,86.6
3561,59.911409,10.517655,86.5
3562,59.911392,10.517592,86.0
3563,59.911386,10.517572,85.9
3564,59.91137,10.517518,85.5
3565,59.911364,10.517499,85.4
3566,59.911349,10.51743,85.0
3567,59.911346,10.517405,85.0
3568,59.911336,10.517328,84.7
3569,59.911332,10.517301,84.6
3570,59.911323,10.517245,84.3
3571,59.911307,10.517175,83.9
3572,59.911302,10.517153,83.8
3573,59.911294,10.517099,83.4
3574,59.911289,10.517043,83.1
3575,59.911282,10.516966,82.6
3576,59.91128,10.51694,82.5
3577,59.911273,10.516862,82.0
3578,59.91127,10.516836,81.8
3579,59.911263,10.516784,81.5
3580,59.911253,10.51673,81.2
3581,59.911235,10.516678,80.9
3582,59.911218,10.516629,80.5
3583,59.911191,10.516574,80.1
3584,59.911182,10.516557,80.0
3585,59.91115,10.516509,79.6
3586,59.911138,10.516496,79.4
3587,59.911102,10.516461,79.0
3588,59.911089,10.51645,78.9
3589,59.911056,10.516422,78.5
3590,59.911046,10.516413,78.4
3591,59.911013,10.516381,78.0
3592,59.911001,10.516368,77.9
3593,59.910975,10.516342,77.5
3594,59.910951,10.516316,77.2
3595,59.910923,10.51629,76.9
3596,59.910888,10.51626,76.4
3597,59.910877,10.516252,76.3
3598,59.910842,10.516219,75.8
3599,59.910829,10.516208,75.6
3600,59.910796,10.516178,75.1
3601,59.910785,10.51617,74.9
3602,59.91075,10.516147,74.4
3603,59.910739,10.516141,74.3
3604,59.910704,10.516123,73.8
3605,59.910691,10.516118,73.6
3606,59.910657,10.516095,73.1
3607,59.910645,10.516087,72.9
3608,59.910619,10.51607,72.6
3609,59.910592,10.516055,72.2
3610,59.910564,10.516039,71.8
3611,59.910536,10.516029,71.5
3612,59.910507,10.516024,71.1
3613,59.910475,10.516019,70.7
3614,59.910446,10.516018,70.4
3615,59.910416,10.516017,70.0
3616,59.910383,10.516004,69.7
3617,59.910371,10.516001,69.5
3618,59.910331,10.515993,69.1
3619,59.910317,10.51599,68.9
3620,59.910289,10.515982,68.6
3621,59.910251,10.515969,68.1
3622,59.910237,10.515965,68.0
3623,59.910208,10.515958,67.6
3624,59.910176,10.515946,67.3
3625,59.910142,10.515939,66.9
3626,59.910113,10.51593,66.6
3627,59.910074,10.51593,66.2
3628,59.910061,10.51593,66.0
3629,59.910033,10.515927,65.7
3630,59.910003,10.515923,65.4
3631,59.909974,10.51591,65.1
3632,59.909939,10.515875,64.6
3633,59.909928,10.515865,64.5
3634,59.909897,10.515825,64.1
3635,59.909886,10.51581,64.0
3636,59.909856,10.515762,63.6
3637,59.909846,10.515747,63.4
3638,59.909819,10.515705,63.1
3639,59.90981,10.515691,63.0
3640,59.909781,10.515642,62.8
3641,59.909771,10.515627,62.8
3642,59.90974,10.515597,62.6
3643,59.909731,10.515588,62.6
3644,59.909707,10.515557,62.5
3645,59.909698,10.515543,62.5
3646,59.90967,10.515503,62.4
3647,59.90966,10.51549,62.3
3648,59.909626,10.51545,62.2
3649,59.909613,10.515435,62.2
3650,59.909591,10.515397,62.1
3651,59.90957,10.515363,62.1
3652,59.90954,10.515322,62.1
3653,59.909529,10.515307,62.0
3654,59.909493,10.515274,62.0
3655,59.90948,10.515265,62.0
3656,59.909455,10.515241,61.9
3657,59.909439,10.515222,61.9
3658,59.909429,10.515198,61.9
3659,59.909416,10.515135,61.8
3660,59.909412,10.515111,61.8
3661,59.909405,10.515053,61.7
3662,59.9094,10.514995,61.7
3663,59.90939,10.514944,61.6
3664,59.909368,10.514889,61.6
3665,59.909359,10.514876,61.6
3666,59.909332,10.51483,61.5
3667,59.909322,10.514813,61.5
3668,59.909302,10.514773,61.4
3669,59.909279,10.514719,61.3
3670,59.909271,10.5147,61.3
3671,59.909256,10.514646,61.2
3672,59.90925,10.514628,61.2
3673,59.909231,10.514566,61.1
3674,59.909225,10.514546,61.1
3675,59.909216,10.514522,61.0
3676,59.909216,10.514522,61.0
3677,59.909207,10.514515,61.0
3678,59.909197,10.514515,61.0
3679,59.909185,10.514516,60.9
3680,59.909173,10.514507,60.9
3681,59.909164,10.514494,60.9
3682,59.909151,10.514477,60.8
3683,59.909139,10.514459,60.8
3684,59.909127,10.514442,60.7
3685,59.909114,10.514431,60.7
3686,59.909095,10.514416,60.7
3687,59.909088,10.514412,60.7
3688,59.90908,10.514407,60.7
3689,59.909066,10.514398,60.6
3690,59.909052,10.514386,60.6
3691,59.909038,10.514364,60.6
3692,59.909024,10.514344,60.6
3693,59.909008,10.514325,60.6
3694,59.908997,10.514312,60.5
3695,59.908988,10.514294,60.5
3696,59.90898,10.514279,60.5
3697,59.908971,10.514265,60.5
3698,59.908961,10.514241,60.5
3699,59.908949,10.514219,60.5
3700,59.908936,10.514195,60.4
3701,59.908926,10.514174,60.4
3702,59.908905,10.51414,60.4
3703,59.908898,10.514127,60.4
3704,59.908883,10.514106,60.4
3705,59.908871,10.51409,60.4
3706,59.90886,10.514077,60.4
3707,59.908849,10.514058,60.4
3708,59.908829,10.514018,60.4
3709,59.908823,10.514006,60.4
3710,59.9088,10.513965,60.4
3711,59.908791,10.513951,60.4
3712,59.908764,10.513907,60.4
3713,59.908756,10.513893,60.4
3714,59.908725,10.51384,60.5
3715,59.908714,10.513821,60.5
3716,59.908694,10.513782,60.5
3717,59.908671,10.513742,60.6
3718,59.908648,10.5137,60.6
3719,59.908626,10.513658,60.7
3720,59.908595,10.513604,60.8
3721,59.908582,10.513588,60.9
3722,59.908554,10.513553,61.0
3723,59.908527,10.513516,61.1
3724,59.908504,10.513482,61.2
3725,59.908473,10.513442,61.3
3726,59.908463,10.513429,61.4
3727,59.908441,10.513385,61.5
3728,59.908434,10.513369,61.5
3729,59.908418,10.513315,61.6
3730,59.908412,10.513298,61.7
3731,59.908393,10.513245,61.8
3732,59.908386,10.513226,61.8
3733,59.908371,10.51317,62.0
3734,59.908365,10.513154,62.0
3735,59.908346,10.513097,62.2
3736,59.908338,10.513079,62.2
3737,59.908317,10.513036,62.3
3738,59.908311,10.513024,62.3
3739,59.908306,10.512992,62.4
3740,59.908305,10.512954,62.5
3741,59.908305,10.512882,62.6
3742,59.908305,10.512855,62.6
3743,59.908303,10.512785,62.6
3744,59.908301,10.512762,62.6
3745,59.908282,10.512698,62.4
3746,59.908271,10.512677,62.1
3747,59.908244,10.512645,61.6
3748,59.908216,10.512617,61.6
3749,59.90818,10.512592,62.2
3750,59.908169,10.512586,62.2
3751,59.908135,10.512571,62.5
3752,59.908124,10.512568,62.6
3753,59.908092,10.51257,62.8
3754,59.908081,10.512572,62.8
3755,59.90805,10.51259,63.1
3756,59.90804,10.512596,63.1
3757,59.908009,10.51261,63.3
3758,59.907999,10.512614,63.3
3759,59.907969,10.512614,63.5
3760,59.907959,10.512613,63.5
3761,59.907925,10.5126,63.6
3762,59.907913,10.512596,63.7
3763,59.907882,10.512583,63.8
3764,59.907871,10.512579,63.8
3765,59.907836,10.512564,63.9
3766,59.907825,10.512561,63.9
3767,59.907808,10.51257,63.9
3768,59.907801,10.512576,63.9
3769,59.907798,10.512581,63.9
3770,59.907791,10.512596,63.9
3771,59.907782,10.512617,63.9
3772,59.907777,10.512627,63.9
3773,59.907777,10.512627,63.9
3774,59.907777,10.512627,63.9
3775,59.907777,10.512627,63.9
3776,59.907777,10.512627,63.9
3777,59.907777,10.512627,63.9
3778,59.907777,10.512627,63.9
3779,59.907777,10.512627,63.9
3780,59.907781,10.512599,63.9
3781,59.907787,10.512599,63.9
3782,59.907792,10.512611,63.9
3783,59.907791,10.512638,63.9
3784,59.907791,10.512656,63.9
3785,59.907791,10.512656,63.9
3786,59.907791,10.512656,63.9
3787,59.907807,10.512636,63.9
3788,59.907814,10.512615,63.9
3789,59.907813,10.512604,63.9
3790,59.907813,10.512592,63.9
3791,59.907813,10.512581,63.9
3792,59.907812,10.512569,63.9
3793,59.907812,10.512558,63.9
3794,59.907811,10.512546,63.9
3795,59.907811,10.512535,63.9
3796,59.907823,10.512494,63.9
3797,59.907823,10.512485,63.9
3798,59.907817,10.512493,63.9
3799,59.907818,10.512485,63.9
3800,59.907808,10.512508,63.9
3801,59.907799,10.512527,63.9
3802,59.907793,10.512549,63.9
3803,59.907785,10.512569,63.9
3804,59.907781,10.512575,63.9
3805,59.907788,10.512572,63.9
3806,59.907807,10.512544,63.9
3807,59.907823,10.512523,63.9
3808,59.907835,10.512503,63.9
3809,59.907817,10.51249,63.9
3810,59.907801,10.512488,63.9
3811,59.907786,10.512485,63.9
3812,59.907756,10.512489,63.9
3813,59.907729,10.512488,63.9
3814,59.907694,10.512495,63.8
3815,59.907682,10.512498,63.9
3816,59.907643,10.512527,64.0
3817,59.907629,10.512539,64.0
3818,59.907601,10.51256,64.1
3819,59.907573,10.51258,64.2
3820,59.907545,10.512591,64.2
3821,59.907513,10.512605,64.3
3822,59.907475,10.512622,64.4
